"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","account type","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Nov 21, 2025 1:47:30 AM PST","24977935231","Order","113-9658666-6389813","Axe-F-R-L","Grumpy Bear 15"" Survival Axe Camping Hatchet - Forged High Carbon Steel Hatchet with Spike Tail for Breaking Doors, Glass & Ice, Leather Handle & Lany","1","amazon.com","Standard Orders","Amazon","GRANTS PASS","OR","97527","","46.99","0","0","0","0","0","0","0","0","0","0","-7.05","-3.97","0","0","35.97"
"Nov 21, 2025 5:04:37 AM PST","24977935231","Order","114-6902580-8859440","GB-CA-02-EAGLE","Grumpy Bear Camping Hatchet, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival (Eagle)","1","amazon.com","Standard Orders","Amazon","LA GRANGE","KY","40031","MarketplaceFacilitator","29.99","1.80","1.00","0","0","0","0","0","-1.00","0","-1.80","-4.50","-5.68","0","0","19.81"
"Nov 21, 2025 5:18:42 AM PST","24977935231","Order","112-0109699-4236264","CP-A-K-U","Grumpy Bear Camping Axe & Sickle Set - Dual Outdoor Tools for Camping, Survival & Bushcraft | High Carbon Steel Camping Axe & Hatchet Combo | Black Ox","1","amazon.com","Standard Orders","Amazon","LEBANON","MO","65536","MarketplaceFacilitator","39.99","0","0","0","0","0","0","0","-39.99","0","0","-0.30","-5.84","0","0","-6.14"
"Nov 21, 2025 6:27:07 AM PST","24977935231","Order","112-3744243-7563407","CP-A-K-U","Grumpy Bear Camping Axe & Sickle Set - Dual Outdoor Tools for Camping, Survival & Bushcraft | High Carbon Steel Camping Axe & Hatchet Combo | Black Ox","1","amazon.com","Standard Orders","Amazon","JOHNSON CITY","TN","37604","MarketplaceFacilitator","39.99","0","0","0","0","0","0","0","-39.99","0","0","-0.30","-5.84","0","0","-6.14"
"Nov 21, 2025 7:04:04 AM PST","24977935231","Order","112-6664000-8873824","CP-A-K-U","Grumpy Bear Camping Axe & Sickle Set - Dual Outdoor Tools for Camping, Survival & Bushcraft | High Carbon Steel Camping Axe & Hatchet Combo | Black Ox","1","amazon.com","Standard Orders","Amazon","PALM BEACH GARDENS","FL","33418","MarketplaceFacilitator","39.99","0","0","0","0","0","0","0","-39.99","0","0","-0.30","-5.84","0","0","-6.14"
"Nov 21, 2025 7:58:26 AM PST","24977935231","Order","111-2481946-9487439","CP-A-K-U","Grumpy Bear Camping Axe & Sickle Set - Dual Outdoor Tools for Camping, Survival & Bushcraft | High Carbon Steel Camping Axe & Hatchet Combo | Black Ox","1","amazon.com","Standard Orders","Amazon","PEARBLOSSOM","CA","93553","MarketplaceFacilitator","39.99","0","0","0","0","0","0","0","-39.99","0","0","-0.30","-5.84","0","0","-6.14"
"Nov 21, 2025 7:59:41 AM PST","24977935231","Order","114-7608706-8728243","Axe-F-R-L","Grumpy Bear 15"" Survival Axe Camping Hatchet - Forged High Carbon Steel Hatchet with Spike Tail for Breaking Doors, Glass & Ice, Leather Handle & Lany","1","amazon.com","Standard Orders","Amazon","HEALY","AK","99743","MarketplaceFacilitator","46.99","0","0","0","0","0","0","0","0","0","0","-7.05","0","0","0","39.94"
"Nov 21, 2025 8:13:37 AM PST","24977935231","Order","114-3737933-2870654","CP-A-K-U","Grumpy Bear Camping Axe & Sickle Set - Dual Outdoor Tools for Camping, Survival & Bushcraft | High Carbon Steel Camping Axe & Hatchet Combo | Black Ox","1","amazon.com","Standard Orders","Amazon","ROCHESTER","NY","14618","MarketplaceFacilitator","39.99","0","0","0","0","0","0","0","-39.99","0","0","-0.30","-5.84","0","0","-6.14"
"Nov 21, 2025 8:14:11 AM PST","24977935231","Service Fee","FBA19092HXN7","","FBA Inbound Placement Service Fee","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nov 21, 2025 9:03:19 AM PST","24977935231","Order","S01-1046896-7479666","AXE-WS-L","Grumpy Bear 15"" Survival Axe Camping Hatchet – Forged High Carbon Steel Blade with Walnut Wood Handle – Shock-Absorbing, Anti-Slip Grip – Ideal for Bushcraft, Wood Splitting & Outdoor Adventures","1","sim1.stores.amazon.com","Standard Orders","Amazon","WICHITA","KS","67204","","0","0","0","0","0","0","0","0","0","0","0","0","-11.75","0","0","-11.75"
"Nov 21, 2025 10:23:18 AM PST","24977935231","Order","S01-6959353-6301205","AXE-SH-S","Grumpy Bear 11"" Survival Axe Camping Hatchet – Forged High Carbon Steel Blade with Walnut Wood Handle – Shock-Absorbing, Anti-Slip Grip – Ideal for Bushcraft, Wood Splitting & Outdoor Adventures","1","sim1.stores.amazon.com","Standard Orders","Amazon","ELK GROVE","CA","95624","","0","0","0","0","0","0","0","0","0","0","0","0","-11.75","0","0","-11.75"
"Nov 21, 2025 10:27:42 AM PST","24977935231","Order","S01-3723972-3579619","AXE-WS-L","Grumpy Bear 15"" Survival Axe Camping Hatchet – Forged High Carbon Steel Blade with Walnut Wood Handle – Shock-Absorbing, Anti-Slip Grip – Ideal for Bushcraft, Wood Splitting & Outdoor Adventures","1","sim1.stores.amazon.com","Standard Orders","Amazon","MADISON","GA","30650","","0","0","0","0","0","0","0","0","0","0","0","0","-11.75","0","0","-11.75"
"Nov 21, 2025 10:59:28 AM PST","24977935231","Order","112-4195097-2766644","CP-A-K-U","Grumpy Bear Camping Axe & Sickle Set - Dual Outdoor Tools for Camping, Survival & Bushcraft | High Carbon Steel Camping Axe & Hatchet Combo | Black Ox","1","amazon.com","Standard Orders","Amazon","INDIANAPOLIS","IN","46256","MarketplaceFacilitator","39.99","0","0","0","0","0","0","0","-39.99","0","0","-0.30","-5.84","0","0","-6.14"
"Nov 21, 2025 5:51:10 PM PST","24977935231","Order","111-3014405-4459416","Axe-F-R-L","Grumpy Bear 15"" Survival Axe Camping Hatchet - Forged High Carbon Steel Hatchet with Spike Tail for Breaking Doors, Glass & Ice, Leather Handle & Lany","1","amazon.com","Standard Orders","Amazon","Quitman","Texas","75783","MarketplaceFacilitator","45.73","3.09","0","0","0","0","0","0","0","0","-3.09","-6.86","-6.44","0","0","32.43"
"Nov 21, 2025 10:56:37 PM PST","24977935231","Order","111-1916268-9934603","AXE-GBWS-L","Grumpy Bear 15"" Survival Axe Camping Hatchet - Forged High Carbon Steel Hatchet with Spike Tail for Breaking Doors, Glass & Ice, Leather Handle & Lany","2","amazon.com","Standard Orders","Amazon","PARKER","AZ","85344","MarketplaceFacilitator","89.98","6.20","0","0","0","0","0","0","-18.00","0","-6.20","-10.80","-12.88","0","0","48.30"
"Nov 22, 2025 12:00:49 AM PST","24977935231","Order","114-4238257-7983405","Axe-F-R-L","Grumpy Bear 15"" Survival Axe Camping Hatchet - Forged High Carbon Steel Hatchet with Spike Tail for Breaking Doors, Glass & Ice, Leather Handle & Lany","1","amazon.com","Standard Orders","Amazon","GRANTS PASS","OR","97526","","46.99","0","0","0","0","0","0","0","0","0","0","-7.05","-6.44","0","0","33.50"
"Nov 22, 2025 1:40:44 AM PST","24977935231","Order","111-4300122-1031438","C-axe-02","Full Tang Survival Camping Axe with Wood Ergonomic Handle and Nylon Sheath Sheath - High Carbon Stainless Steel, Multi-Tool for Outdoor, Hunting, Emer","1","amazon.com","Standard Orders","Amazon","EL PASO","TX","79936","MarketplaceFacilitator","21.84","1.80","1.40","0","0","0","0","0","-1.40","0","-1.80","-3.28","-6.44","0","0","12.12"
"Nov 22, 2025 2:53:32 AM PST","24977935231","Order","S01-4969769-4242048","C-axe-02","Full Tang Survival Camping Axe with Wood Ergonomic Handle and Nylon Sheath Sheath – High Carbon Stainless Steel, Multi-Tool for Outdoor, Hunting, Emergency (Big)","1","sim1.stores.amazon.com","Standard Orders","Amazon","MONTEREY PARK","CA","91755","","0","0","0","0","0","0","0","0","0","0","0","0","-11.75","0","0","-11.75"
"Nov 22, 2025 3:16:36 AM PST","24977935231","Order","114-0652415-3753847","AXE-SH-L","Grumpy Bear 15"" Survival Axe Camping Hatchet - Forged High Carbon Steel Hatchet with Spike Tail for Breaking Doors, Glass & Ice, Leather Handle & Lany","3","amazon.com","Standard Orders","Amazon","DESTIN","FLORIDA","32541","MarketplaceFacilitator","140.97","9.87","0","0","0","0","0","0","0","0","-9.87","-21.15","-19.32","0","0","100.50"
"Nov 22, 2025 3:42:59 AM PST","24977935231","Order","114-2292187-0875449","AXE-GBWS-L","Grumpy Bear 15"" Survival Axe Camping Hatchet - Forged High Carbon Steel Hatchet with Spike Tail for Breaking Doors, Glass & Ice, Leather Handle & Lany","2","amazon.com","Standard Orders","Amazon","LYNBROOK","NY","11563","MarketplaceFacilitator","89.98","7.76","6.99","0.60","0","0","0","0","0","0","-8.36","-13.50","-19.87","0","0","63.60"
"Nov 22, 2025 7:27:03 AM PST","24977935231","Order","113-4183842-9540249","AXE-GBWS-L","Grumpy Bear 15"" Survival Axe Camping Hatchet - Forged High Carbon Steel Hatchet with Spike Tail for Breaking Doors, Glass & Ice, Leather Handle & Lany","1","amazon.com","Standard Orders","Amazon","MANORVILLE","NY","11949","MarketplaceFacilitator","44.99","3.94","0","0","0","0","0","0","0","0","-3.94","-6.75","-6.44","0","0","31.80"
"Nov 22, 2025 9:23:10 AM PST","24977935231","Order","S01-1603387-8274828","Axe-F-R-L","Grumpy Bear 15"" Survival Axe Camping Hatchet – Forged High Carbon Steel Blade with Walnut Wood Handle – Shock-Absorbing, Anti-Slip Grip – Ideal for Bushcraft, Wood Splitting & Outdoor Adventures","1","sim1.stores.amazon.com","Standard Orders","Amazon","GRAPEVINE","TX","76051","","0","0","0","0","0","0","0","0","0","0","0","0","-11.75","0","0","-11.75"
"Nov 22, 2025 10:33:44 AM PST","24977935231","Order","114-2420598-5489007","AXE-SH-L","Grumpy Bear 15"" Survival Axe Camping Hatchet - Forged High Carbon Steel Hatchet with Spike Tail for Breaking Doors, Glass & Ice, Leather Handle & Lany","1","amazon.com","Standard Orders","Amazon","DESTIN","FLORIDA","32541","MarketplaceFacilitator","46.99","3.29","0","0","0","0","0","0","0","0","-3.29","-7.05","-6.44","0","0","33.50"
"Nov 22, 2025 7:13:56 PM PST","24977935231","Order","S01-3069916-1278006","AXE-SH-L","Grumpy Bear 15"" Survival Axe Camping Hatchet – Forged High Carbon Steel Blade with Walnut Wood Handle – Shock-Absorbing, Anti-Slip Grip – Ideal for Bushcraft, Wood Splitting & Outdoor Adventures","1","sim1.stores.amazon.com","Standard Orders","Amazon","MINNEAPOLIS","MN","55439","","0","0","0","0","0","0","0","0","0","0","0","0","-11.75","0","0","-11.75"
"Nov 22, 2025 7:18:47 PM PST","24977935231","Service Fee","","","Cost of Advertising","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-500.24","0","-500.24"
"Nov 22, 2025 11:59:54 PM PST","24977935231","Order","112-3832605-0765848","Axe-F-R-L","Grumpy Bear 15"" Survival Axe Camping Hatchet - Forged High Carbon Steel Hatchet with Spike Tail for Breaking Doors, Glass & Ice, Leather Handle & Lany","1","amazon.com","Standard Orders","Amazon","HIBBING","MN","55746","MarketplaceFacilitator","45.73","3.60","1.14","0","0","0","0","0","-1.14","0","-3.60","-6.86","-6.44","0","0","32.43"
"Nov 23, 2025 12:55:03 AM PST","24977935231","Order","114-6287970-7523404","GB-CA-02-WOLF","Grumpy Bear Camping Hatchet with Wolf Carving, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival","1","amazon.com","Standard Orders","Amazon","ARVADA","CO","80003","MarketplaceFacilitator","29.99","2.50","0","0","0","0","0","0","0","0","-5.00","-9.00","-5.84","0","0","12.65"
"Nov 23, 2025 12:55:03 AM PST","24977935231","Order","114-6287970-7523404","GB-CA-02-WOLF","Grumpy Bear Camping Hatchet with Wolf Carving, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival","1","amazon.com","Standard Orders","Amazon","ARVADA","CO","80003","","29.99","2.50","0","0","0","0","0","0","0","0","0","0","-5.84","0","0","26.65"
"Nov 23, 2025 4:07:13 AM PST","24977935231","Order","113-0979586-8816213","Axe-F-R-L","Grumpy Bear 15"" Survival Axe Camping Hatchet - Forged High Carbon Steel Hatchet with Spike Tail for Breaking Doors, Glass & Ice, Leather Handle & Lany","1","amazon.com","Standard Orders","Amazon","NASHVILLE","TN","37211","MarketplaceFacilitator","39.94","3.89","0","0","0","0","0","0","0","0","-3.89","-5.99","-6.44","0","0","27.51"
"Nov 23, 2025 6:34:06 AM PST","24977935231","Order","S01-5029371-3067603","AXE-SH-L","Grumpy Bear 15"" Survival Axe Camping Hatchet – Forged High Carbon Steel Blade with Walnut Wood Handle – Shock-Absorbing, Anti-Slip Grip – Ideal for Bushcraft, Wood Splitting & Outdoor Adventures","1","sim1.stores.amazon.com","Standard Orders","Amazon","HARROGATE","TN","37752","","0","0","0","0","0","0","0","0","0","0","0","0","-11.75","0","0","-11.75"
"Nov 23, 2025 6:49:38 AM PST","24977935231","Order","S01-5032427-3556457","AXE-WS-L","Grumpy Bear 15"" Survival Axe Camping Hatchet – Forged High Carbon Steel Blade with Walnut Wood Handle – Shock-Absorbing, Anti-Slip Grip – Ideal for Bushcraft, Wood Splitting & Outdoor Adventures","1","sim1.stores.amazon.com","Standard Orders","Amazon","ALBANY","NY","12203","","0","0","0","0","0","0","0","0","0","0","0","0","-11.75","0","0","-11.75"
