"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in CAD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks and shipping holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","gift wrap credits tax","Regulatory fee","Tax on regulatory fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Dec 1, 2025 3:01:37 a.m. PST","25070279451","Order","702-7618082-7679412","9B-5VGN-40SH","Dream Reach 2 Pack Kitchen Scissors, Premium All-Metal Kitchen Shears, Heavy Duty Poultry Shears for Food, Food-Grade Stainless Steel Scissors, Gift f","1","amazon.ca","Amazon","Repentigny","Quebec","J5Y 3W","Combined TCS+MTC","25.73","3.85","0","0","0","0","0","0","0","0","-3.85","-3.86","-7.65","0","0","14.22"
"Dec 1, 2025 3:22:43 a.m. PST","25070279451","Order","702-8959150-3109054","9B-5VGN-40SH","Dream Reach 2 Pack Kitchen Scissors, Premium All-Metal Kitchen Shears, Heavy Duty Poultry Shears for Food, Food-Grade Stainless Steel Scissors, Gift f","1","amazon.ca","Amazon","Ste-Emelie-De-L'Energie","Quebec","J0K 2K","Combined TCS+MTC","25.73","3.85","0","0","0","0","0","0","0","0","-3.85","-3.86","-7.65","0","0","14.22"
"Dec 1, 2025 3:59:04 a.m. PST","25070279451","Order","702-5130645-0555464","9B-5VGN-40SH","Dream Reach 2 Pack Kitchen Scissors, Premium All-Metal Kitchen Shears, Heavy Duty Poultry Shears for Food, Food-Grade Stainless Steel Scissors, Gift f","1","amazon.ca","Amazon","Waterloo","Ontario","N2V 2V","Combined TCS+MTC","25.73","3.34","0","0","0","0","0","0","0","0","-3.34","-3.86","-7.65","0","0","14.22"
"Dec 1, 2025 4:04:46 a.m. PST","25070279451","Order","702-8879902-7986655","KF02-BBJ","Dream Reach Chef Knife, Japanese Kitchen Knife, Sharp Stainless Steel Viking Style Meat Knife with Wooden Handle, Feather Design Cooking Knife with Sh","3","amazon.ca","Amazon","Vankleek Hill","Ontario","K0B1R","Combined TCS+MTC","85.47","11.10","0","0","0","0","0","0","0","0","-18.50","-21.35","-21.39","0","0","35.33"
"Dec 1, 2025 4:04:46 a.m. PST","25070279451","Order","702-8879902-7986655","KF02-BBJ","Dream Reach Chef Knife, Japanese Kitchen Knife, Sharp Stainless Steel Viking Style Meat Knife with Wooden Handle, Feather Design Cooking Knife with Sh","2","amazon.ca","Amazon","Vankleek Hill","Ontario","K0B1R","","56.98","7.40","0","0","0","0","0","0","0","0","0","0","-14.26","0","0","50.12"
"Dec 1, 2025 4:06:47 a.m. PST","25070279451","Order","701-0504745-3319459","9B-5VGN-40SH","Dream Reach 2 Pack Kitchen Scissors, Premium All-Metal Kitchen Shears, Heavy Duty Poultry Shears for Food, Food-Grade Stainless Steel Scissors, Gift f","1","amazon.ca","Amazon","Gatineau","Quebec","J9J 0T","Combined TCS+MTC","25.73","3.85","0","0","0","0","0","0","0","0","-3.85","-3.86","-7.65","0","0","14.22"
"Dec 1, 2025 4:12:53 a.m. PST","25070279451","Order","702-5163200-9434669","9B-5VGN-40SH","Dream Reach 2 Pack Kitchen Scissors, Premium All-Metal Kitchen Shears, Heavy Duty Poultry Shears for Food, Food-Grade Stainless Steel Scissors, Gift f","1","amazon.ca","Amazon","Gibbons","Alberta","T0A 1N","Combined TCS+MTC","25.73","1.29","0","0","0","0","0","0","0","0","-1.29","-3.86","-7.65","0","0","14.22"
"Dec 1, 2025 4:14:55 a.m. PST","25070279451","Order","701-0877603-1529069","9B-5VGN-40SH","Dream Reach 2 Pack Kitchen Scissors, Premium All-Metal Kitchen Shears, Heavy Duty Poultry Shears for Food, Food-Grade Stainless Steel Scissors, Gift f","1","amazon.ca","Amazon","Saint-Jerome","Quebec","J5L 2S","Combined TCS+MTC","25.73","3.85","0","0","0","0","0","0","0","0","-3.85","-3.86","-7.65","0","0","14.22"
"Dec 1, 2025 5:19:37 a.m. PST","25070279451","Order","701-1009284-1347453","KF04-BBJ","Dream Reach Meat Bone Cleaver Knife for Meat Cutting Handmade Heavy Duty Butcher Axes Hand Forged Full Tang Chopper for Kitchen Outdoor BBQ Chef Gifts","1","amazon.ca","Amazon","Oshawa","Ontario","L1L 0B","Combined TCS+MTC","31.49","4.09","3.92","0","0","0","0","0","-3.92","0","-4.09","-4.72","-8.74","0","0","18.03"
"Dec 1, 2025 5:55:41 a.m. PST","25070279451","Order","702-9247503-5416220","9B-5VGN-40SH","Dream Reach 2 Pack Kitchen Scissors, Premium All-Metal Kitchen Shears, Heavy Duty Poultry Shears for Food, Food-Grade Stainless Steel Scissors, Gift f","1","amazon.ca","Amazon","Hamilton","Ontario","L9C 4Y","Combined TCS+MTC","25.73","3.34","2.33","0","0","0","0","0","-2.33","0","-3.34","-3.86","-7.65","0","0","14.22"
"Dec 1, 2025 5:56:15 a.m. PST","25070279451","Order","701-2977859-9144213","KF02-BBJ","Dream Reach Chef Knife, Japanese Kitchen Knife, Sharp Stainless Steel Viking Style Meat Knife with Wooden Handle, Feather Design Cooking Knife with Sh","1","amazon.ca","Amazon","Ajax","Ontario","L1T 3J","Combined TCS+MTC","28.49","3.70","0","0","0","0","0","0","0","0","-3.70","-4.27","-7.13","0","0","17.09"
