date/time,settlement id,type,order id,sku,description,quantity,marketplace,fulfillment,order city,order state,order postal,tax collection model,product sales,product sales tax,shipping credits,shipping credits tax,gift wrap credits,gift wrap credits tax,Regulatory fee,Tax on regulatory fee,promotional rebates,promotional rebates tax,marketplace withheld tax,selling fees,fba fees,other transaction fees,other,total
06.01.2026 13:56:16 UTC,26246931992,Bestellung,306-1290566-6995553,HS03-Silver-Straight,PURPLEBIRD Haarschere Friseurschere 6 Inch Effilierschere Scharfe Haarschneideschere Japanischer Edelstahl 440C f¨¹r Damen und Herren Haarschere,1,amazon.de,Amazon,Bonn,,53123,MarketplaceFacilitator,21,3.99,0,0,0,0,0,0,-3.99,-3.75,-2.57,0,0,14.68,0,0
06.01.2026 14:08:58 UTC,26246931992,Bestellung,303-8336678-9332310,PS-7.0''DownCurvedThinning,PURPLEBIRD Fellschere 7 Inch Gebogene Hundeschere. Katzenschere. Effilierschere Hundescheren zur Fellpflege f¨¹r alle Hunde Katze. Schneiden und Groom,1,amazon.de,Amazon,Bad Windsheim,,91438,MarketplaceFacilitator,40.71,7.73,0,0,0,0,0,0,-7.73,-7.27,-2.57,0,0,30.87,0,0
06.01.2026 14:31:52 UTC,26246931992,Bestellung,303-4188891-7389150,GK02,PURPLE BIRD GK02 Gefl¨¹gelschere K¨¹chenschere Profi. 4mm Edelstahl Knochenschere mit Sicherheitsschloss & Federbelastung. 103¡ã Schneidwinkel f¨¹r Fl,1,amazon.de,Amazon,Wedemark,,30900,MarketplaceFacilitator,17.85,3.39,0,0,0,0,0,0,-3.39,-3.19,-3.04,0,0,11.62,0,0
06.01.2026 14:31:54 UTC,26246931992,Bestellung,306-5375025-5001133,GK02,PURPLE BIRD GK02 Gefl¨¹gelschere K¨¹chenschere Profi. 4mm Edelstahl Knochenschere mit Sicherheitsschloss & Federbelastung. 103¡ã Schneidwinkel f¨¹r Fl,1,amazon.de,Amazon,Birkenwerder,Brandenburg,16547,MarketplaceFacilitator,17.85,3.39,0,0,0,0,0,0,-3.39,-3.19,-3.04,0,0,11.62,0,0
06.01.2026 14:37:04 UTC,26246931992,Bestellung,302-5414096-7937139,HWD02-ZNO,PURPLEBIRD Outdoor Messer. Jagdmesser Feststehende Klinge. 440C Edelstahl Bushcraft Camping Messer. Full Tang Scharfe Survival Messer mit Holster (24c,1,amazon.de,Amazon,Kirchheim Unter Teck,,73230,MarketplaceFacilitator,22.18,4.21,0,0,0,0,0,0,-4.21,-3.43,-3.04,0,0,15.71,0,0
06.01.2026 14:38:13 UTC,26246931992,Bestellung,303-3293253-3295508,BBQW-ZNO,PURPLEBIRD 31-teiliges Edelstahl Grillzubeh?r Set - Premium BBQ Grillbesteck f¨¹r M?nner & Frauen mit Tragetasche. Grillmatte Garten. Camping & Gebu,1,amazon.de,Amazon,Thale / OT Warnstedt,Sachsen-Anhalt,06502,MarketplaceFacilitator,33.61,6.38,0,0,0,0,0,0,-6.38,-6,-5.2,0,0,22.41,0,0
06.01.2026 14:57:58 UTC,26246931992,Bestellung,303-9751600-9613165,CZ002-XXL,PURPLEBIRD Grillspachtel Set aus Edelstahl. Plancha Spachtels Set mit Gro? Grillwender f¨¹r Smash Burger. Grill Geschenke f¨¹r M?nner,1,amazon.de,Amazon,Sankt Augustin,,53757,MarketplaceFacilitator,17.24,3.27,0,0,0,0,0,0,-3.27,-3.08,-4.08,0,0,10.08,0,0
06.01.2026 15:02:48 UTC,26246931992,Bestellung,302-8598471-2270717,HS-Black-Set,PURPLEBIRD Friseurscheren Profi. Haarschere Friseurschere Set aus Edelstahl Haarschneideschere und Effilierschere f¨¹r Barbier/Friseur/Anf?nger 10 St,1,amazon.de,Amazon,Reichshof,,51580,MarketplaceFacilitator,21.42,4.07,0,0,0,0,0,0,-4.07,-3.82,-2.78,0,0,14.82,0,0
06.01.2026 15:10:05 UTC,26246931992,Bestellung,302-5033227-6489154,CZ002-XXL,PURPLEBIRD Grillspachtel Set aus Edelstahl. Plancha Spachtels Set mit Gro? Grillwender f¨¹r Smash Burger. Grill Geschenke f¨¹r M?nner,1,amazon.de,Amazon,Neuenkirchen,,48485,MarketplaceFacilitator,17.24,3.27,0,0,0,0,0,0,-3.27,-3.08,-4.08,0,0,10.08,0,0
06.01.2026 15:19:51 UTC,26246931992,Bestellung,306-6088810-1726751,CZ002-SetA,PURPLEBIRD Burger-Set (3-TLG.) aus Edelstahl inkl. Burgerpresse. 2 Grillspachtels. Burger Spachtel Set mit Gro? Grillwender und Burger Smasher aus Ed,1,amazon.de,Amazon,raubach,rheinland-pfalz,56316,MarketplaceFacilitator,24.19,4.6,0,0,0,0,0,0,-4.6,-4.32,-4.75,0,0,15.12,0,0
06.01.2026 15:40:38 UTC,26246931992,Bestellung,306-3582743-2667537,GK02,PURPLE BIRD GK02 Gefl¨¹gelschere K¨¹chenschere Profi. 4mm Edelstahl Knochenschere mit Sicherheitsschloss & Federbelastung. 103¡ã Schneidwinkel f¨¹r Fl,1,amazon.de,Amazon,Aichtal,,72631,MarketplaceFacilitator,17.85,3.39,0,0,0,0,0,0,-3.39,-3.19,-3.04,0,0,11.62,0,0
06.01.2026 16:29:49 UTC,26246931992,Bestellung,302-9884434-9746715,GK02,PURPLE BIRD GK02 Gefl¨¹gelschere K¨¹chenschere Profi. 4mm Edelstahl Knochenschere mit Sicherheitsschloss & Federbelastung. 103¡ã Schneidwinkel f¨¹r Fl,1,amazon.de,Amazon,Brockel,Niedersachsen,27386,MarketplaceFacilitator,22.68,4.31,0,0,0,0,0,0,-4.31,-4.05,-3.04,0,0,15.59,0,0
06.01.2026 16:40:54 UTC,26246931992,Bestellung,305-9903802-1953107,CZ003-Wood,PURPLEBIRD Burgerpresse. 10.8cm Aluguss Burger Pattie Presse mit Antihaft. 3 Stufen der Dicke einstellbar. Professioneller Hamburgerpresse mit Holzgri,1,amazon.de,Amazon,Simmerath,,52152,MarketplaceFacilitator,19.99,3.8,0,0,0,0,0,0,-3.8,-3.57,-3.84,0,0,12.58,0,0
06.01.2026 16:45:02 UTC,26246931992,Bestellung,028-1464117-8322762,KF014-OutdoorA,PURPLEBIRD Jagdmesser Feststehende Klinge Scharfes. Messer Outdoor Survival mit Lederscheide. D2 Stahl G¨¹rtelmesser & Camping Messer Outdoor Geschenk,1,amazon.de,Amazon,F¨¹rfeld,,55546,MarketplaceFacilitator,28.56,5.43,0.59,0.11,0,0,-0.59,-0.11,-5.43,-4.42,-3.04,0,0,21.1,0,0
06.01.2026 16:47:31 UTC,26246931992,Erstattung,304-7569024-4945959,CZ002-XXL,PURPLEBIRD Grillspachtel Set aus Edelstahl. Plancha Spachtels Set mit Gro? Grillwender f¨¹r Smash Burger. Grill Geschenke f¨¹r M?nner,1,amazon.de,Amazon,Preu?isch Oldendorf,,32361,MarketplaceFacilitator,-17.24,-3.27,0,0,0,0,0,0,3.27,2.46,0,0,0,-14.78,0,0
06.01.2026 16:50:26 UTC,26246931992,Bestellung,303-9489555-9505160,HS-Rainbow-Set,PURPLEBIRD Friseurscheren Profi. Haarschere Friseurschere Set aus Edelstahl Haarschneideschere und Effilierschere f¨¹r Barbier/Friseur/Anf?nger 10 St,1,amazon.de,Amazon,Siegsdorf,,83313,MarketplaceFacilitator,20.16,3.83,3.35,0.64,0,0,-3.35,-0.64,-3.83,-3.6,-3.04,0,0,13.52,0,0
06.01.2026 17:13:59 UTC,26246931992,Bestellung,306-3349436-7447518,CZ003-Wood,PURPLEBIRD Burgerpresse. 10.8cm Aluguss Burger Pattie Presse mit Antihaft. 3 Stufen der Dicke einstellbar. Professioneller Hamburgerpresse mit Holzgri,1,amazon.de,Amazon,Wiesbaden,,65193,MarketplaceFacilitator,19.99,3.8,1.67,0.32,0,0,0,0,-4.12,-3.57,-5.51,0,0,12.58,0,0
06.01.2026 17:16:18 UTC,26246931992,Bestellung,028-2470443-1877954,GK02,PURPLE BIRD GK02 Gefl¨¹gelschere K¨¹chenschere Profi. 4mm Edelstahl Knochenschere mit Sicherheitsschloss & Federbelastung. 103¡ã Schneidwinkel f¨¹r Fl,1,amazon.de,Amazon,Carinerland OT Krempin,Mecklenburg Vorpommern,18233,MarketplaceFacilitator,22.68,4.31,0,0,0,0,0,0,-4.31,-4.05,-3.04,0,0,15.59,0,0
06.01.2026 17:18:15 UTC,26246931992,Bestellung,302-6550903-8556330,GK02,PURPLE BIRD GK02 Gefl¨¹gelschere K¨¹chenschere Profi. 4mm Edelstahl Knochenschere mit Sicherheitsschloss & Federbelastung. 103¡ã Schneidwinkel f¨¹r Fl,1,amazon.de,Amazon,Bruchsal,Baden-W¨¹rttemberg,76646,MarketplaceFacilitator,22.68,4.31,0,0,0,0,0,0,-4.31,-4.05,-3.04,0,0,15.59,0,0
06.01.2026 17:34:52 UTC,26246931992,Bestellung,303-5381029-9720343,GK02,PURPLE BIRD GK02 Gefl¨¹gelschere K¨¹chenschere Profi. 4mm Edelstahl Knochenschere mit Sicherheitsschloss & Federbelastung. 103¡ã Schneidwinkel f¨¹r Fl,1,amazon.de,Amazon,Gumpoldskirchen,,2352,MarketplaceFacilitator,22.68,4.54,0,0,0,0,0,0,-4.54,-4.05,-3.04,0,0,15.59,0,0
06.01.2026 17:42:47 UTC,26246931992,Bestellung,304-5390474-2064345,KM30-F,PURPLEBIRD Klappmesser aus rostfreiem Qualit?tsstahl mit Carbonfaser-Griff.Sicherheitsverriegelung.Rutschfester Griff.Flach & kompakt f¨¹r Camping &,1,amazon.de,Amazon,M¨¹nchweiler An Der Alsenz,,67728,MarketplaceFacilitator,17.64,3.35,0,0,0,0,0,0,-3.35,-2.73,-3.04,0,0,11.87,0,0
06.01.2026 18:00:47 UTC,26246931992,Bestellung,303-4944714-2079536,HWD02-ZNO,PURPLEBIRD Outdoor Messer. Jagdmesser Feststehende Klinge. 440C Edelstahl Bushcraft Camping Messer. Full Tang Scharfe Survival Messer mit Holster (24c,1,amazon.de,Amazon,Muenchen,Bayern,80796,MarketplaceFacilitator,22.18,4.21,0,0,0,0,0,0,-4.21,-3.43,-3.04,0,0,15.71,0,0
06.01.2026 18:06:22 UTC,26246931992,Bestellung,304-0611103-9441925,XS04-Fang,PURPLEBIRD Jagdmesser Feststehende Klinge Messer Outdoor Bushcraft Survival Messer mit G10 Griff Kydex Holster Full Tang Camping Messer,1,amazon.de,Amazon,Nuernberg,Bayern,90478,MarketplaceFacilitator,28.56,5.43,0,0,0,0,0,0,-5.43,-4.42,-3.04,0,0,21.1,0,0
06.01.2026 18:14:15 UTC,26246931992,Bestellung,306-2570066-3725144,GK02,PURPLE BIRD GK02 Gefl¨¹gelschere K¨¹chenschere Profi. 4mm Edelstahl Knochenschere mit Sicherheitsschloss & Federbelastung. 103¡ã Schneidwinkel f¨¹r Fl,1,amazon.de,Amazon,Quickborn,,25451,MarketplaceFacilitator,22.68,4.31,0,0,0,0,0,0,-4.31,-4.05,-3.04,0,0,15.59,0,0
06.01.2026 18:14:24 UTC,26246931992,Bestellung,303-1642179-0348328,CZ-Axt2,PURPLEBIRD Axt Beil mit Scheide 37.8cm Spaltaxt f¨¹r Holz Handgeschmiedet Handbeil mit Ergonomischer Holzgriff Survival Axt Camping Axt Outdoor Bushcr,1,amazon.de,Amazon,gescher,Nrw,48712,MarketplaceFacilitator,16.8,3.19,0,0,0,0,0,0,-3.19,-3,-4.62,0,0,9.18,0,0
06.01.2026 18:30:46 UTC,26246931992,Erstattung,304-0636295-2920318,GK02,PURPLE BIRD GK02 Gefl¨¹gelschere K¨¹chenschere Profi. 4mm Edelstahl Knochenschere mit Sicherheitsschloss & Federbelastung. 103¡ã Schneidwinkel f¨¹r Fl,1,amazon.de,Amazon,Wien,,1150,MarketplaceFacilitator,-17.85,-3.57,0,0,0,0,0,0,3.57,2.55,0,0,0,-15.3,0,0
06.01.2026 18:54:21 UTC,26246931992,Bestellung,303-9294392-7029907,GK02,PURPLE BIRD GK02 Gefl¨¹gelschere K¨¹chenschere Profi. 4mm Edelstahl Knochenschere mit Sicherheitsschloss & Federbelastung. 103¡ã Schneidwinkel f¨¹r Fl,1,amazon.de,Amazon,Schwerin,,19055,MarketplaceFacilitator,17.85,3.39,0,0,0,0,0,0,-3.39,-3.19,-3.04,0,0,11.62,0,0
