"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in CAD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks and shipping holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","gift wrap credits tax","Regulatory fee","Tax on regulatory fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Nov 2, 2025 1:48:54 a.m. PST","24865604201","Order","701-7045983-6171406","9B-5VGN-40SH","Dream Reach 2 Pack Kitchen Scissors, Premium All-Metal Kitchen Shears, Heavy Duty Poultry Shears for Food, Food-Grade Stainless Steel Scissors, Gift f","1","amazon.ca","Amazon","Ottawa","Ontario","K1L 5R","Combined TCS+MTC","30.39","3.95","6.99","0","0","0","0","0","-6.99","0","-3.95","-4.56","-7.65","0","0","18.18"
"Nov 2, 2025 2:36:23 a.m. PST","24865604201","Order","701-9725738-7254663","9B-5VGN-40SH","Dream Reach 2 Pack Kitchen Scissors, Premium All-Metal Kitchen Shears, Heavy Duty Poultry Shears for Food, Food-Grade Stainless Steel Scissors, Gift f","1","amazon.ca","Amazon","Saint-alphonse-rodriguez","Québec","J0K 1W","Combined TCS+MTC","30.39","4.55","0","0","0","0","0","0","0","0","-4.55","-4.56","-7.65","0","0","18.18"
"Nov 2, 2025 2:39:08 a.m. PST","24865604201","Order","701-5355708-5923455","9B-5VGN-40SH","Dream Reach 2 Pack Kitchen Scissors, Premium All-Metal Kitchen Shears, Heavy Duty Poultry Shears for Food, Food-Grade Stainless Steel Scissors, Gift f","1","amazon.ca","Amazon","Mission","B.C.","V4S 1C","Combined TCS+MTC","30.39","3.65","6.99","0","0","0","0","0","-6.99","0","-3.65","-4.56","-8.19","0","0","17.64"
"Nov 2, 2025 3:34:24 a.m. PST","24865604201","Service Fee","","","Cost of advertising","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-117.23","0","-117.23"
"Nov 2, 2025 3:34:59 a.m. PST","24865604201","Amazon fees","0a6f1cfa-ad00-42e8-bbaf-c5c84443a548","","Coupon performance-based fee","","Amazon.ca","","","","","","0","0","0","0","0","0","0","0","0","0","0","-1.24","0","0","0","-1.24"
"Nov 2, 2025 3:45:28 a.m. PST","24865604201","Amazon fees","9a54e859-996d-459a-bf91-eac10e00c426","","Coupon performance-based fee","","Amazon.ca","","","","","","0","0","0","0","0","0","0","0","0","0","0","-2.59","0","0","0","-2.59"
"Nov 2, 2025 3:47:53 a.m. PST","24865604201","Amazon fees","0a6f1cfa-ad00-42e8-bbaf-c5c84443a548","","Coupon participation fee","","Amazon.ca","","","","","","0","0","0","0","0","0","0","0","0","0","0","-2.00","0","0","0","-2.00"
"Nov 2, 2025 4:03:44 a.m. PST","24865604201","Amazon fees","9a54e859-996d-459a-bf91-eac10e00c426","","Coupon participation fee","","Amazon.ca","","","","","","0","0","0","0","0","0","0","0","0","0","0","-2.00","0","0","0","-2.00"
"Nov 2, 2025 4:28:32 a.m. PST","24865604201","Order","702-8565412-6560240","KF01-BBJ","Dream Reach Viking Cleaver Knife Butcher Meat Cutting Boning Knife High Carbon Steel Kitchen Axe with Sheath Home Outdoor BBQ Camping Birthday Christm","1","amazon.ca","Amazon","Saint-Lin-Laurentides","Quebec","J5M 2R","Combined TCS+MTC","35.99","5.39","0","0","0","0","0","0","0","0","-5.39","-5.40","-7.65","0","0","22.94"
"Nov 2, 2025 6:05:57 a.m. PST","24865604201","Order","702-7028080-8613829","9B-5VGN-40SH","Dream Reach 2 Pack Kitchen Scissors, Premium All-Metal Kitchen Shears, Heavy Duty Poultry Shears for Food, Food-Grade Stainless Steel Scissors, Gift f","1","amazon.ca","Amazon","Milton","ON","L9T 2K","Combined TCS+MTC","30.39","3.95","6.99","0","0","0","0","0","-6.99","0","-3.95","-4.56","-7.65","0","0","18.18"
"Nov 2, 2025 6:32:10 a.m. PST","24865604201","Order","701-0833374-2275440","9B-5VGN-40SH","Dream Reach 2 Pack Kitchen Scissors, Premium All-Metal Kitchen Shears, Heavy Duty Poultry Shears for Food, Food-Grade Stainless Steel Scissors, Gift f","1","amazon.ca","Amazon","Richmond","British Columbia","V6Y 1E","Combined TCS+MTC","30.39","3.65","2.74","0","0","0","0","0","-2.74","0","-3.65","-4.56","-8.19","0","0","17.64"
"Nov 2, 2025 7:09:02 a.m. PST","24865604201","Order","702-1947839-8617025","HS1901","Dream Reach 6"" Professional Hair Cutting Scissors Japan 440C Steel Thinning Scissor for Men/Women Cutting for Salon/Barber/Home (Straight Scissors)","1","amazon.ca","Amazon","Fernie","British Columbia","V0B 1M","Combined TCS+MTC","43.99","5.28","0","0","0","0","0","0","0","0","-5.28","-6.60","-6.49","0","0","30.90"
"Nov 2, 2025 7:44:14 a.m. PST","24865604201","Transfer","","","To account ending with: 895","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-4,382.82","-4,382.82"
"Nov 2, 2025 7:45:34 a.m. PST","24865604201","Order","702-0378044-6425007","KF02-BBJ","Dream Reach Chef Knife, Japanese Kitchen Knife, Sharp Stainless Steel Viking Style Meat Knife with Wooden Handle, Feather Design Cooking Knife with Sh","1","amazon.ca","Amazon","st-constant","Québec","J5A 1P","Combined TCS+MTC","32.99","4.94","0","0","0","0","0","0","0","0","-4.94","-4.95","-7.13","0","0","20.91"
"Nov 2, 2025 7:53:34 a.m. PST","24865604201","Order","702-4093523-3126627","KF01-BBJ","Dream Reach Viking Cleaver Knife Butcher Meat Cutting Boning Knife High Carbon Steel Kitchen Axe with Sheath Home Outdoor BBQ Camping Birthday Christm","1","amazon.ca","Amazon","Sainte-Francoise-de-Lotbinière","Québec","G0S 2N","Combined TCS+MTC","35.99","5.39","3.27","0","0","0","0","0","-3.27","0","-5.39","-5.40","-7.65","0","0","22.94"
"Nov 2, 2025 9:41:20 a.m. PST","24865604201","Order","702-8589796-1970622","KF04-BBJ","Dream Reach Meat Bone Cleaver Knife for Meat Cutting Handmade Heavy Duty Butcher Axes Hand Forged Full Tang Chopper for Kitchen Outdoor BBQ Chef Gifts","1","amazon.ca","Amazon","Laval","Quebec","H7Y 1L","Combined TCS+MTC","34.39","5.15","6.99","0","0","0","0","0","-6.99","0","-5.15","-5.16","-8.74","0","0","20.49"
"Nov 2, 2025 10:43:48 p.m. PST","24865604201","Order","701-1551717-1175441","KF04-BBJ","Dream Reach Meat Bone Cleaver Knife for Meat Cutting Handmade Heavy Duty Butcher Axes Hand Forged Full Tang Chopper for Kitchen Outdoor BBQ Chef Gifts","1","amazon.ca","Amazon","Nanaimo","British Columbia","V9T 0C","Combined TCS+MTC","34.39","4.13","0","0","0","0","0","0","0","0","-4.13","-5.16","-8.74","0","0","20.49"
"Nov 3, 2025 12:29:00 a.m. PST","24865604201","Order","702-4853185-1423406","9B-5VGN-40SH","Dream Reach 2 Pack Kitchen Scissors, Premium All-Metal Kitchen Shears, Heavy Duty Poultry Shears for Food, Food-Grade Stainless Steel Scissors, Gift f","1","amazon.ca","Amazon","London","Ontario","N5Z 4W","Combined TCS+MTC","30.39","3.95","6.99","0","0","0","0","0","-6.99","0","-3.95","-4.56","-7.65","0","0","18.18"
